时间,微秒,主机号,站号,方向,强度,回击,存盘时间,ID,ID_TDFV20,FLAG
2020-06-15 00:03:53.000,6604933,66,9,55.0,-45.8,1,2020-06-15 00:03:52.287,714785756,NULL,38
2020-06-15 00:03:53.000,7099539,71,106,53.0,-24.3,200,2020-06-15 00:04:20.223,714784105,259866467,0
2020-06-15 00:03:53.000,7530840,82,8,21.8,-34.4,1,2020-06-15 00:04:51.020,714785735,NULL,0
2020-06-15 00:03:53.000,7752434,93,6,56.0,-36.9,1,2020-06-15 00:03:54.050,714785839,NULL,38
2020-06-15 00:03:53.000,7930613,82,8,27.4,-45.2,1,2020-06-15 00:04:51.033,714785736,NULL,0
2020-06-15 00:03:53.000,8220378,66,9,54.3,-49.1,1,2020-06-15 00:03:52.427,714785767,NULL,38
2020-06-15 00:03:53.000,8300299,71,106,51.0,-20.9,200,2020-06-15 00:04:21.067,714784165,259866469,0
2020-06-15 00:03:53.000,8433004,82,8,34.1,-68.1,1,2020-06-15 00:04:51.050,714785737,NULL,0
2020-06-15 00:03:53.000,8500104,71,106,55.0,-20.3,200,2020-06-15 00:04:21.083,714784166,259866470,0
2020-06-15 00:03:53.000,8617444,66,9,43.3,-37.9,1,2020-06-15 00:03:52.503,714785773,NULL,38
2020-06-15 00:03:53.000,8817879,66,9,52.0,-49.5,1,2020-06-15 00:03:52.817,714785795,NULL,38
2020-06-15 00:03:53.000,8962435,93,6,56.9,-38.1,1,2020-06-15 00:03:54.220,714785856,NULL,38
2020-06-15 00:03:53.000,9080803,75,108,77.0,21.4,200,2020-06-15 00:03:06.340,714784103,NULL,40
2020-06-15 00:03:54.000,352520,93,6,54.6,-35.0,1,2020-06-15 00:03:54.267,714785861,NULL,38
2020-06-15 00:03:54.000,615593,66,9,50.3,-50.0,1,2020-06-15 00:03:53.003,714785799,NULL,38
2020-06-15 00:03:54.000,701471,71,106,49.0,-24.0,200,2020-06-15 00:04:21.083,714784168,259866471,0
2020-06-15 00:03:54.000,1128747,82,8,25.2,-30.0,1,2020-06-15 00:04:51.080,714785738,NULL,0
2020-06-15 00:03:54.000,1183697,93,9,49.8,-31.0,1,2020-06-15 00:03:22.617,714784203,NULL,38
2020-06-15 00:03:54.000,1350616,93,6,55.7,-36.6,1,2020-06-15 00:03:54.477,714785880,NULL,38
2020-06-15 00:03:54.000,1399215,71,106,47.0,-35.5,200,2020-06-15 00:04:21.100,714784169,259866472,0
2020-06-15 00:03:54.000,1607662,66,9,46.5,-37.7,1,2020-06-15 00:03:53.050,714785802,NULL,38
2020-06-15 00:03:54.000,1932565,61,51,55.5,-43.0,1,2020-06-15 00:04:22.620,714784256,NULL,0
2020-06-15 00:03:54.000,2349424,93,6,53.2,-34.5,1,2020-06-15 00:03:54.523,714785883,NULL,38
2020-06-15 00:03:54.000,3400439,71,106,45.0,-28.3,200,2020-06-15 00:04:21.113,714784170,259866473,0
2020-06-15 00:03:54.000,3403920,66,9,52.8,-43.1,1,2020-06-15 00:03:53.283,714785811,NULL,38
2020-06-15 00:03:54.000,3406872,71,106,43.0,-25.0,200,2020-06-15 00:04:21.130,714784172,259866474,0
2020-06-15 00:03:54.000,3548557,93,6,55.0,-35.8,1,2020-06-15 00:03:54.617,714785886,NULL,38
2020-06-15 00:03:54.000,4735313,50,117,306.0,-81.2,200,2020-06-15 00:04:21.893,714784214,259866479,0
2020-06-15 00:03:54.000,4752722,93,6,55.1,-36.1,1,2020-06-15 00:03:54.787,714785890,NULL,38
2020-06-15 00:03:54.000,4801027,71,106,47.0,-28.3,200,2020-06-15 00:04:21.130,714784175,259866475,0
2020-06-15 00:03:54.000,5949595,93,6,56.0,-35.7,1,2020-06-15 00:03:54.833,714785892,NULL,38
2020-06-15 00:03:54.000,6208313,71,106,46.0,-30.3,200,2020-06-15 00:04:21.147,714784176,259866476,0
2020-06-15 00:03:54.000,6588122,50,114,186.0,-155.8,200,2020-06-15 00:04:21.037,714784163,259866468,0
2020-06-15 00:03:54.000,6589692,50,117,307.0,-49.5,200,2020-06-15 00:04:21.910,714784216,259866480,0
2020-06-15 00:03:54.000,6590895,66,9,42.7,-34.8,1,2020-06-15 00:03:53.347,714785814,NULL,38
2020-06-15 00:03:54.000,6591758,50,102,265.0,-29.1,200,2020-06-15 00:04:21.940,714784222,259866482,0
2020-06-15 00:03:54.000,6592054,50,103,187.0,-23.5,200,2020-06-15 00:04:21.927,714784219,259866481,0
2020-06-15 00:03:54.000,6789933,66,9,45.8,-35.9,1,2020-06-15 00:03:53.567,714785822,NULL,38
2020-06-15 00:03:54.000,7147743,93,6,58.3,-37.2,1,2020-06-15 00:03:55.070,714785898,NULL,38
2020-06-15 00:03:54.000,7397585,66,9,53.3,-42.8,1,2020-06-15 00:03:53.630,714785824,NULL,38
2020-06-15 00:03:54.000,7476145,251,114,25.0,-41.8,200,2020-06-15 00:03:07.353,714784179,NULL,40
2020-06-15 00:03:54.000,8346806,93,6,54.6,-34.2,1,2020-06-15 00:03:55.130,714785899,NULL,38
2020-06-15 00:03:54.000,8404190,66,9,50.2,-45.0,1,2020-06-15 00:03:53.720,714785826,NULL,38
2020-06-15 00:03:54.000,8626985,82,8,31.8,-61.4,1,2020-06-15 00:04:51.097,714785739,NULL,0
2020-06-15 00:03:54.000,8867826,75,109,213.0,-99.7,200,2020-06-15 00:03:07.150,714784161,NULL,40
2020-06-15 00:03:54.000,8873386,75,109,203.0,-40.9,200,2020-06-15 00:03:07.540,714784188,NULL,40
2020-06-15 00:03:54.000,9056490,75,108,78.0,22.1,200,2020-06-15 00:03:07.603,714784192,NULL,40
2020-06-15 00:03:54.000,9068150,82,8,173.7,-31.1,1,2020-06-15 00:04:51.113,714785740,NULL,0
2020-06-15 00:03:54.000,9489594,75,109,208.0,-35.6,200,2020-06-15 00:03:07.637,714784194,NULL,40
2020-06-15 00:03:54.000,9559438,93,6,54.8,-37.5,1,2020-06-15 00:03:55.223,714785902,NULL,38
2020-06-15 00:03:54.000,9761392,75,109,208.0,-41.8,200,2020-06-15 00:03:07.697,714784197,NULL,40
2020-06-15 00:03:55.000,89879,93,102,39.0,-48.0,200,2020-06-15 00:03:22.320,714784191,NULL,38
2020-06-15 00:03:55.000,202656,66,9,50.2,-44.0,1,2020-06-15 00:03:53.783,714785827,NULL,38
2020-06-15 00:03:55.000,204025,71,106,48.0,-23.8,200,2020-06-15 00:04:22.253,714784237,259866483,0
2020-06-15 00:03:55.000,231233,50,114,204.0,-17.1,200,2020-06-15 00:04:21.850,714784210,259866477,0
2020-06-15 00:03:55.000,340333,75,109,210.0,-64.0,200,2020-06-15 00:03:07.743,714784199,NULL,40
2020-06-15 00:03:55.000,391015,50,114,198.0,-15.7,200,2020-06-15 00:04:21.880,714784213,259866478,0
2020-06-15 00:03:55.000,745238,93,6,53.0,-33.8,1,2020-06-15 00:03:55.270,714785903,NULL,38
2020-06-15 00:03:55.000,804640,71,106,46.0,-26.0,200,2020-06-15 00:04:22.270,714784238,259866484,0
2020-06-15 00:03:55.000,1005025,71,106,48.0,-25.8,200,2020-06-15 00:04:22.283,714784241,259866485,0
2020-06-15 00:03:55.000,1945732,93,6,54.9,-34.8,1,2020-06-15 00:03:55.333,714785904,NULL,38
2020-06-15 00:03:55.000,2199291,66,9,47.5,-38.9,1,2020-06-15 00:03:53.923,714785830,NULL,38
2020-06-15 00:03:55.000,2398091,66,9,49.1,-43.3,1,2020-06-15 00:03:54.080,714785843,NULL,38
2020-06-15 00:03:55.000,2522120,82,8,33.3,-60.7,1,2020-06-15 00:04:51.130,714785741,NULL,0
2020-06-15 00:03:55.000,2721878,82,8,24.3,-46.6,1,2020-06-15 00:04:51.130,714785742,NULL,0
2020-06-15 00:03:55.000,2908527,71,106,54.0,-19.7,200,2020-06-15 00:04:22.300,714784242,259866486,0
2020-06-15 00:03:55.000,3143810,93,6,56.1,-35.5,1,2020-06-15 00:03:55.427,714785907,NULL,38
2020-06-15 00:03:55.000,4344528,93,6,55.8,-36.1,1,2020-06-15 00:03:55.483,714785912,NULL,38
2020-06-15 00:03:55.000,4663039,82,8,23.6,-41.2,1,2020-06-15 00:04:53.083,714785832,NULL,0
2020-06-15 00:03:55.000,4758815,93,12,187.3,-69.1,1,2020-06-15 00:03:23.957,714784294,NULL,38
2020-06-15 00:03:55.000,4937308,84,109,220.0,-23.6,200,2020-06-15 00:04:23.307,714784301,259866491,0
2020-06-15 00:03:55.000,4993076,66,9,50.3,-50.9,1,2020-06-15 00:03:54.143,714785852,NULL,38
2020-06-15 00:03:55.000,5192934,66,9,45.7,-41.9,1,2020-06-15 00:03:54.423,714785872,NULL,38
2020-06-15 00:03:55.000,5387474,75,131,56.0,184.8,200,2020-06-15 00:03:07.947,714784206,NULL,40
2020-06-15 00:03:55.000,5391127,93,102,224.0,51.0,200,2020-06-15 00:03:22.910,714784226,NULL,38
2020-06-15 00:03:55.000,5391371,75,53,53.0,47.0,200,2020-06-15 00:03:08.087,714784221,NULL,40
2020-06-15 00:03:55.000,5391371,75,127,53.0,47.0,200,2020-06-15 00:03:07.993,714784209,NULL,40
2020-06-15 00:03:55.000,5398686,75,141,275.0,20.6,200,2020-06-15 00:03:08.040,714784215,NULL,40
2020-06-15 00:03:55.000,5435489,93,6,46.0,-21.6,1,2020-06-15 00:03:55.827,714785923,NULL,38
2020-06-15 00:03:55.000,5571687,61,22,139.5,-38.9,1,2020-06-15 00:04:24.827,714784361,NULL,0
2020-06-15 00:03:55.000,6110450,71,106,51.0,-22.9,200,2020-06-15 00:04:22.300,714784243,259866487,0
2020-06-15 00:03:55.000,6543031,93,6,53.5,-32.6,1,2020-06-15 00:03:55.873,714785924,NULL,38
2020-06-15 00:03:55.000,6808261,71,106,50.0,-25.8,200,2020-06-15 00:04:22.317,714784244,259866488,0
2020-06-15 00:03:55.000,7744681,93,6,57.6,-39.3,1,2020-06-15 00:03:56.390,714785957,NULL,38
2020-06-15 00:03:55.000,7919257,82,8,40.4,-58.9,1,2020-06-15 00:04:53.113,714785833,NULL,0
2020-06-15 00:03:55.000,8953686,93,6,55.7,-39.1,1,2020-06-15 00:03:56.437,714785960,NULL,38
2020-06-15 00:03:55.000,9316725,61,51,58.0,-48.2,1,2020-06-15 00:04:24.843,714784362,NULL,0
2020-06-15 00:03:55.000,9629308,251,114,24.0,-43.4,200,2020-06-15 00:03:08.353,714784234,NULL,40
2020-06-15 00:03:56.000,152912,93,6,55.1,-34.1,1,2020-06-15 00:03:56.503,714785964,NULL,38
2020-06-15 00:03:56.000,522824,85,104,283.0,-29.8,200,2020-06-15 00:04:23.277,714784299,259866489,0
2020-06-15 00:03:56.000,524902,85,103,251.0,-25.0,200,2020-06-15 00:04:23.290,714784300,259866490,0
2020-06-15 00:03:56.000,526295,81,119,234.0,-23.1,200,2020-06-15 00:04:23.353,714784305,259866494,0
2020-06-15 00:03:56.000,528163,81,120,254.0,-15.8,200,2020-06-15 00:04:23.340,714784302,259866492,0
2020-06-15 00:03:56.000,820289,82,8,36.8,-43.9,1,2020-06-15 00:04:53.130,714785835,NULL,0
2020-06-15 00:03:56.000,917252,82,8,21.4,-55.6,1,2020-06-15 00:04:53.147,714785838,NULL,0
2020-06-15 00:03:56.000,1341095,93,6,56.1,-36.6,1,2020-06-15 00:03:56.420,714785959,NULL,38
2020-06-15 00:03:56.000,1680081,93,9,189.0,-23.8,1,2020-06-15 00:03:24.597,714784323,NULL,38
2020-06-15 00:03:56.000,1714577,71,106,55.0,-20.3,200,2020-06-15 00:04:23.370,714784306,259866495,0
2020-06-15 00:03:56.000,2411603,71,106,47.0,-42.0,200,2020-06-15 00:04:23.500,714784311,259866498,0
2020-06-15 00:03:56.000,2551485,93,6,57.0,-39.1,1,2020-06-15 00:03:56.567,714785971,NULL,38
2020-06-15 00:03:56.000,3212611,71,106,46.0,-29.0,200,2020-06-15 00:04:23.500,714784312,259866499,0
2020-06-15 00:03:56.000,3627425,75,109,184.0,85.4,200,2020-06-15 00:03:08.743,714784253,NULL,40
2020-06-15 00:03:56.000,3640393,94,11,59.8,-16.3,1,2020-06-15 00:03:25.737,714784364,NULL,38
2020-06-15 00:03:56.000,3683863,94,11,44.4,-37.2,1,2020-06-15 00:03:25.780,714784370,NULL,38
2020-06-15 00:03:56.000,3751163,93,6,53.1,-36.4,1,2020-06-15 00:03:56.723,714785974,NULL,38
2020-06-15 00:03:56.000,4112035,61,51,58.0,-48.2,1,2020-06-15 00:04:24.860,714784366,NULL,0
2020-06-15 00:03:56.000,4139648,85,104,285.0,-25.3,200,2020-06-15 00:04:24.703,714784348,259866505,0
2020-06-15 00:03:56.000,4141730,85,103,251.0,-21.7,200,2020-06-15 00:04:24.720,714784349,259866506,0
2020-06-15 00:03:56.000,4143112,81,119,234.0,-18.2,200,2020-06-15 00:04:23.470,714784310,259866497,0
2020-06-15 00:03:56.000,4212430,71,106,51.0,-22.9,200,2020-06-15 00:04:23.533,714784313,259866500,0
2020-06-15 00:03:56.000,4315331,82,8,25.4,-28.1,1,2020-06-15 00:04:53.160,714785840,NULL,0
2020-06-15 00:03:56.000,4772730,85,103,253.0,-18.9,200,2020-06-15 00:04:24.720,714784350,259866507,0
2020-06-15 00:03:56.000,4812516,71,106,53.0,-26.0,200,2020-06-15 00:04:23.550,714784315,259866501,0
2020-06-15 00:03:56.000,4830943,93,6,47.9,-20.1,1,2020-06-15 00:03:56.787,714785975,NULL,38
2020-06-15 00:03:56.000,5296938,75,109,192.0,-240.7,200,2020-06-15 00:03:09.070,714784290,NULL,40
2020-06-15 00:03:56.000,5300296,75,131,59.0,-77.1,200,2020-06-15 00:03:08.993,714784282,NULL,40
2020-06-15 00:03:56.000,5300639,75,134,12.0,-43.0,200,2020-06-15 00:03:08.947,714784277,NULL,40
2020-06-15 00:03:56.000,5301436,94,14,164.0,-48.7,1,2020-06-15 00:03:26.030,714784396,NULL,38
2020-06-15 00:03:56.000,5302712,75,114,31.0,-29.8,200,2020-06-15 00:03:09.023,714784288,NULL,40
2020-06-15 00:03:56.000,5303967,94,34,131.6,-48.2,1,2020-06-15 00:03:24.957,714784332,NULL,38
2020-06-15 00:03:56.000,5304562,93,106,228.0,-25.3,200,2020-06-15 00:03:24.720,714784326,NULL,38
2020-06-15 00:03:56.000,5304926,94,5,160.0,-26.3,1,2020-06-15 00:03:24.813,714784329,NULL,38
2020-06-15 00:03:56.000,5309575,94,3,173.5,-14.7,1,2020-06-15 00:03:25.813,714784374,NULL,38
2020-06-15 00:03:56.000,5817506,82,8,32.4,-65.3,1,2020-06-15 00:04:53.193,714785842,NULL,0
2020-06-15 00:03:56.000,6116943,71,106,52.0,-18.9,200,2020-06-15 00:04:23.563,714784316,259866502,0
2020-06-15 00:03:56.000,6138101,93,6,57.7,-34.3,1,2020-06-15 00:03:56.990,714785978,NULL,38
2020-06-15 00:03:56.000,6390367,94,14,165.6,-19.7,1,2020-06-15 00:03:26.080,714784398,NULL,38
2020-06-15 00:03:56.000,6398936,93,8,256.4,-21.3,1,2020-06-15 00:03:25.110,714784336,NULL,38
2020-06-15 00:03:56.000,6400161,93,7,237.9,-20.8,1,2020-06-15 00:03:26.157,714784402,NULL,38
2020-06-15 00:03:56.000,6437127,91,117,82.0,-73.5,200,2020-06-15 00:04:23.353,714784304,259866493,0
2020-06-15 00:03:56.000,6856223,82,8,18.1,-61.4,1,2020-06-15 00:04:53.223,714785844,NULL,0
2020-06-15 00:03:56.000,6922668,83,119,241.0,-22.2,200,2020-06-15 00:04:23.400,714784308,259866496,0
2020-06-15 00:03:56.000,6923165,82,1,36.1,-14.5,1,2020-06-15 00:04:24.860,714784365,NULL,0
2020-06-15 00:03:56.000,6940995,24,12,40.3,-27.5,1,2020-06-15 00:03:10.413,714784339,NULL,40
2020-06-15 00:03:56.000,6975998,66,9,47.2,-40.9,1,2020-06-15 00:03:54.630,714785887,NULL,38
2020-06-15 00:03:56.000,7139473,93,6,54.4,-36.7,1,2020-06-15 00:03:57.033,714785980,NULL,38
2020-06-15 00:03:56.000,7314134,82,8,38.7,-58.9,1,2020-06-15 00:04:53.240,714785846,NULL,0
2020-06-15 00:03:56.000,8313463,82,8,26.8,-39.9,1,2020-06-15 00:04:53.257,714785848,NULL,0
2020-06-15 00:03:56.000,8349395,93,6,55.1,-37.8,1,2020-06-15 00:03:57.080,714785981,NULL,38
2020-06-15 00:03:56.000,9135592,84,104,58.0,-28.4,200,2020-06-15 00:04:24.767,714784353,259866509,0
2020-06-15 00:03:56.000,9157543,66,9,48.5,-34.7,1,2020-06-15 00:03:54.693,714785888,NULL,38
2020-06-15 00:03:56.000,9200982,75,108,78.0,22.1,200,2020-06-15 00:03:09.350,714784298,NULL,40
2020-06-15 00:03:56.000,9291590,61,51,54.7,-42.6,1,2020-06-15 00:04:24.873,714784367,NULL,0
2020-06-15 00:03:56.000,9415612,82,8,34.4,-64.0,1,2020-06-15 00:04:53.270,714785850,NULL,0
2020-06-15 00:03:56.000,9537508,93,6,56.3,-38.0,1,2020-06-15 00:03:57.223,714785984,NULL,38
2020-06-15 00:03:56.000,9956135,66,9,53.0,-51.2,1,2020-06-15 00:03:54.973,714785895,NULL,38
2020-06-15 00:03:57.000,112562,82,8,33.4,-60.8,1,2020-06-15 00:04:53.317,714785853,NULL,0
2020-06-15 00:03:57.000,171263,66,9,48.4,-40.0,1,2020-06-15 00:03:55.037,714785897,NULL,38
2020-06-15 00:03:57.000,735433,93,6,56.0,-37.2,1,2020-06-15 00:03:57.270,714785985,NULL,38
2020-06-15 00:03:57.000,1016459,71,106,51.0,-26.4,200,2020-06-15 00:04:23.563,714784317,259866503,0
2020-06-15 00:03:57.000,1319937,71,106,53.0,-25.2,200,2020-06-15 00:04:23.580,714784319,259866504,0
2020-06-15 00:03:57.000,1614397,82,8,35.1,-54.2,1,2020-06-15 00:04:53.333,714785855,NULL,0
2020-06-15 00:03:57.000,1782639,251,114,25.0,-42.9,200,2020-06-15 00:03:09.740,714784320,NULL,40
2020-06-15 00:03:57.000,1934968,93,6,57.0,-36.8,1,2020-06-15 00:03:57.423,714785988,NULL,38
2020-06-15 00:03:57.000,3095810,61,51,58.0,-48.2,1,2020-06-15 00:04:26.870,714784492,NULL,0
2020-06-15 00:03:57.000,3135196,93,6,55.9,-35.2,1,2020-06-15 00:03:57.470,714785989,NULL,38
2020-06-15 00:03:57.000,3567796,66,9,53.4,-45.1,1,2020-06-15 00:03:55.177,714785900,NULL,38
2020-06-15 00:03:57.000,4167394,66,9,53.4,-46.6,1,2020-06-15 00:03:55.223,714785901,NULL,38
2020-06-15 00:03:57.000,4226025,93,6,39.8,-18.5,1,2020-06-15 00:03:57.627,714786000,NULL,38
2020-06-15 00:03:57.000,4366454,71,106,56.0,-27.3,200,2020-06-15 00:04:24.767,714784354,259866510,0
2020-06-15 00:03:57.000,4521161,71,106,50.0,-22.6,200,2020-06-15 00:04:24.780,714784355,259866511,0
2020-06-15 00:03:57.000,4965964,66,9,47.9,-43.6,1,2020-06-15 00:03:55.380,714785906,NULL,38
2020-06-15 00:03:57.000,5053743,82,8,177.3,-28.6,1,2020-06-15 00:04:53.350,714785857,NULL,0
2020-06-15 00:03:57.000,5219206,71,106,49.0,-33.6,200,2020-06-15 00:04:24.797,714784357,259866512,0
2020-06-15 00:03:57.000,5396700,91,117,12.0,-41.3,200,2020-06-15 00:04:24.733,714784352,259866508,0
2020-06-15 00:03:57.000,5532557,93,6,55.2,-33.6,1,2020-06-15 00:03:57.673,714786001,NULL,38
2020-06-15 00:03:57.000,6362371,66,9,50.1,-46.7,1,2020-06-15 00:03:55.443,714785909,NULL,38
2020-06-15 00:03:57.000,6652726,24,108,40.0,-29.9,200,2020-06-15 00:03:10.397,714784337,NULL,40
2020-06-15 00:03:57.000,6745077,93,6,61.1,-41.6,1,2020-06-15 00:03:58.033,714786007,NULL,38
2020-06-15 00:03:57.000,7252537,82,8,166.5,-25.6,1,2020-06-15 00:04:53.380,714785859,NULL,0
2020-06-15 00:03:57.000,7308649,82,8,30.9,-60.8,1,2020-06-15 00:04:53.410,714785862,NULL,0
2020-06-15 00:03:57.000,7733561,93,6,57.5,-37.0,1,2020-06-15 00:03:58.080,714786012,NULL,38
2020-06-15 00:03:57.000,8359755,66,9,49.5,-46.9,1,2020-06-15 00:03:55.623,714785921,NULL,38
2020-06-15 00:03:57.000,8931411,93,6,57.1,-36.2,1,2020-06-15 00:03:58.143,714786018,NULL,38
2020-06-15 00:03:57.000,9307667,82,8,36.7,-67.0,1,2020-06-15 00:04:53.427,714785863,NULL,0
2020-06-15 00:03:57.000,9358619,66,9,48.3,-46.4,1,2020-06-15 00:03:55.670,714785922,NULL,38
2020-06-15 00:03:57.000,9372624,75,108,78.0,18.8,200,2020-06-15 00:03:10.350,714784335,NULL,40
2020-06-15 00:03:57.000,9907292,82,8,30.0,-53.2,1,2020-06-15 00:04:53.457,714785865,NULL,0
2020-06-15 00:03:57.000,9961064,66,9,53.0,-56.6,1,2020-06-15 00:03:55.937,714785925,NULL,38
2020-06-15 00:03:58.000,86766,61,51,58.0,-48.2,1,2020-06-15 00:04:26.887,714784493,NULL,0
2020-06-15 00:03:58.000,131151,93,6,57.6,-36.3,1,2020-06-15 00:03:58.347,714786035,NULL,38
2020-06-15 00:03:58.000,217620,83,108,331.0,-39.3,200,2020-06-15 00:04:25.607,714784422,259866521,0
2020-06-15 00:03:58.000,357399,66,9,50.1,-44.4,1,2020-06-15 00:03:55.983,714785927,NULL,38
2020-06-15 00:03:58.000,409648,82,8,36.7,-42.5,1,2020-06-15 00:04:53.457,714785866,NULL,0
2020-06-15 00:03:58.000,1330389,93,6,58.1,-37.5,1,2020-06-15 00:03:58.407,714786036,NULL,38
2020-06-15 00:03:58.000,1555301,66,9,50.1,-49.6,1,2020-06-15 00:03:56.013,714785930,NULL,38
2020-06-15 00:03:58.000,1725430,71,106,52.0,-26.9,200,2020-06-15 00:04:24.813,714784359,259866513,0
2020-06-15 00:03:58.000,2106154,82,8,38.0,-61.7,1,2020-06-15 00:04:55.217,714785934,NULL,0
2020-06-15 00:03:58.000,2155460,66,9,53.4,-53.8,1,2020-06-15 00:03:56.060,714785933,NULL,38
2020-06-15 00:03:58.000,2505798,82,8,24.8,-39.2,1,2020-06-15 00:04:55.230,714785935,NULL,0
2020-06-15 00:03:58.000,2529555,93,6,58.0,-34.4,1,2020-06-15 00:03:58.527,714786039,NULL,38
2020-06-15 00:03:58.000,2737603,66,9,51.7,-43.8,1,2020-06-15 00:03:56.217,714785943,NULL,38
2020-06-15 00:03:58.000,3729109,93,6,58.1,-36.4,1,2020-06-15 00:03:58.590,714786040,NULL,38
2020-06-15 00:03:58.000,3771570,71,106,47.0,-40.8,200,2020-06-15 00:04:24.827,714784360,259866514,0
2020-06-15 00:03:58.000,3936067,251,114,24.0,-34.8,200,2020-06-15 00:03:10.943,714784358,NULL,40
2020-06-15 00:03:58.000,4304829,82,8,26.3,-51.4,1,2020-06-15 00:04:55.247,714785936,NULL,0
2020-06-15 00:03:58.000,4351135,66,9,46.0,-48.6,1,2020-06-15 00:03:56.280,714785949,NULL,38
2020-06-15 00:03:58.000,4526841,71,106,52.0,-22.4,200,2020-06-15 00:04:25.500,714784413,259866515,0
2020-06-15 00:03:58.000,4750942,66,9,51.3,-48.0,1,2020-06-15 00:03:56.630,714785973,NULL,38
2020-06-15 00:03:58.000,4926740,93,6,54.5,-35.1,1,2020-06-15 00:03:58.870,714786044,NULL,38
2020-06-15 00:03:58.000,5024787,71,106,46.0,-22.0,200,2020-06-15 00:04:25.717,714784430,259866526,0
2020-06-15 00:03:58.000,5389431,75,109,187.0,-80.8,200,2020-06-15 00:03:10.990,714784363,NULL,40
2020-06-15 00:03:58.000,6127481,93,6,56.0,-33.3,1,2020-06-15 00:03:58.917,714786045,NULL,38
2020-06-15 00:03:58.000,6199095,83,108,322.0,-27.7,200,2020-06-15 00:04:25.513,714784414,259866516,0
2020-06-15 00:03:58.000,6224456,71,106,49.0,-29.8,200,2020-06-15 00:04:25.733,714784432,259866527,0
2020-06-15 00:03:58.000,6295043,75,109,186.0,-102.1,200,2020-06-15 00:03:11.037,714784369,NULL,40
2020-06-15 00:03:58.000,6477613,61,51,59.2,-46.8,1,2020-06-15 00:04:27.060,714784503,NULL,0
2020-06-15 00:03:58.000,6825070,71,106,49.0,-29.1,200,2020-06-15 00:04:25.750,714784433,259866528,0
2020-06-15 00:03:58.000,6831049,75,109,189.0,-87.1,200,2020-06-15 00:03:11.083,714784375,NULL,40
2020-06-15 00:03:58.000,6949461,66,9,54.0,-50.4,1,2020-06-15 00:03:56.833,714785976,NULL,38
2020-06-15 00:03:58.000,6995580,71,106,53.0,-24.7,200,2020-06-15 00:04:25.780,714784435,259866529,0
2020-06-15 00:03:58.000,7262776,75,109,187.0,-100.6,200,2020-06-15 00:03:11.350,714784399,NULL,40
2020-06-15 00:03:58.000,7326853,93,6,58.4,-40.5,1,2020-06-15 00:03:59.010,714786047,NULL,38
2020-06-15 00:03:58.000,7425178,71,106,49.0,-25.6,200,2020-06-15 00:04:25.793,714784436,259866530,0
2020-06-15 00:03:58.000,7625577,71,106,51.0,-25.9,200,2020-06-15 00:04:25.840,714784439,259866531,0
2020-06-15 00:03:58.000,7676662,75,109,187.0,-81.6,200,2020-06-15 00:03:11.397,714784401,NULL,40
2020-06-15 00:03:58.000,7825426,71,106,50.0,-25.4,200,2020-06-15 00:04:25.857,714784440,259866532,0
2020-06-15 00:03:58.000,8328861,71,106,55.0,-18.5,200,2020-06-15 00:04:25.890,714784442,259866533,0
2020-06-15 00:03:58.000,8357008,75,109,187.0,-201.3,200,2020-06-15 00:03:11.440,714784403,NULL,40
2020-06-15 00:03:58.000,8361587,94,14,164.6,-43.6,1,2020-06-15 00:03:28.277,714784531,NULL,38
2020-06-15 00:03:58.000,8364705,93,106,231.0,-22.4,200,2020-06-15 00:03:26.313,714784410,NULL,38
2020-06-15 00:03:58.000,8365034,94,5,162.2,-24.6,1,2020-06-15 00:03:27.077,714784460,NULL,38
2020-06-15 00:03:58.000,8463960,61,51,55.5,-38.1,1,2020-06-15 00:04:27.387,714784530,NULL,0
2020-06-15 00:03:58.000,8487801,82,1,18.0,-17.7,1,2020-06-15 00:04:26.920,714784497,NULL,0
2020-06-15 00:03:58.000,8525669,93,6,56.9,-37.6,1,2020-06-15 00:03:59.150,714786050,NULL,38
2020-06-15 00:03:58.000,8644774,82,8,27.8,-61.5,1,2020-06-15 00:04:55.260,714785937,NULL,0
2020-06-15 00:03:58.000,8725961,83,108,342.0,-105.0,200,2020-06-15 00:04:25.530,714784416,259866517,0
2020-06-15 00:03:58.000,8826273,71,106,50.0,-33.9,200,2020-06-15 00:04:25.920,714784444,259866534,0
2020-06-15 00:03:58.000,8923548,71,106,51.0,-26.9,200,2020-06-15 00:04:25.937,714784445,259866535,0
2020-06-15 00:03:58.000,8973424,75,109,187.0,-94.1,200,2020-06-15 00:03:11.490,714784406,NULL,40
2020-06-15 00:03:58.000,8994936,83,108,246.0,-146.6,200,2020-06-15 00:04:25.560,714784417,259866518,0
2020-06-15 00:03:58.000,9034694,83,108,317.0,-33.8,200,2020-06-15 00:04:25.577,714784418,259866519,0
2020-06-15 00:03:58.000,9367444,75,109,187.0,-57.1,200,2020-06-15 00:03:11.550,714784408,NULL,40
2020-06-15 00:03:58.000,9645629,82,8,187.7,-28.5,1,2020-06-15 00:04:55.277,714785939,NULL,0
2020-06-15 00:03:58.000,9736868,93,6,54.6,-37.6,1,2020-06-15 00:03:59.213,714786051,NULL,38
2020-06-15 00:03:58.000,9771397,83,108,309.0,-27.2,200,2020-06-15 00:04:25.607,714784421,259866520,0
2020-06-15 00:03:58.000,9942714,66,9,52.5,-54.8,1,2020-06-15 00:03:56.927,714785977,NULL,38
